Country Name,Country Code,Series Name,Series Code,2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Austria,AUT,Rule of Law: Percentile Rank,RL.PER.RNK,97.6525802612305,96.6346130371094,96.1904754638672,95.7142868041992,97.1428604125977,98.5714263916016,98.5714263916016,97.1428604125977,97.1428604125977,95.7547149658203,97.1698150634766
Austria,AUT,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,91.5492935180664,90.3846130371094,90,89.523811340332,90.476188659668,91.9047622680664,92.3809509277344,90.9523773193359,90.476188659668,89.6226425170898,91.5094375610352
Austria,AUT,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,100,100,100,100,100,100,100,99.523811340332,99.523811340332,100,100
Austria,AUT,Rule of Law: Standard Error,RL.STD.ERR,0.150539994239807,0.16194586455822,0.157418131828308,0.16870690882206,0.158496767282486,0.1521817445755,0.15495927631855,0.14959691464901,0.157362684607506,0.164599150419235,0.163558155298233
Austria,AUT,Voice and Accountability: Estimate,VA.EST,1.45652639865875,1.39129602909088,1.38369190692902,1.33784782886505,1.38622164726257,1.39954924583435,1.33715832233429,1.39462888240814,1.38638341426849,1.41365766525269,1.41124832630157
Austria,AUT,Voice and Accountability: Number of Sources,VA.NO.SRC,12,10,10,10,11,11,10,9,9,9,9
Austria,AUT,Voice and Accountability: Percentile Rank,VA.PER.RNK,95.7746505737305,94.5812835693359,94.0886688232422,93.596061706543,95.0738906860352,94.6601943969727,94.6859893798828,95.6521759033203,94.6859893798828,94.2028961181641,93.6274490356445
Austria,AUT,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,90.1408462524414,86.6995086669922,85.7142868041992,83.7438430786133,87.1921157836914,89.3203887939453,85.5072479248047,88.4057998657227,88.8888854980469,88.8888854980469,89.2156829833984
Austria,AUT,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,99.530517578125,99.5073928833008,99.5073928833008,99.5073928833008,99.5073928833008,99.0291290283203,98.0676345825195,98.5507278442383,98.5507278442383,98.0676345825195,97.0588226318359
Austria,AUT,Voice and Accountability: Standard Error,VA.STD.ERR,0.130397975444794,0.142205134034157,0.144909724593163,0.141951307654381,0.121737539768219,0.123545706272125,0.122985348105431,0.111057795584202,0.110287807881832,0.109558649361134,0.111243329942226
